Time_Duration(s)	Send_Speed(mm/s)	FeedBack_Speed(mm/s)
0.220801	0	0
0.220836	0	0
0.220870	0	0
0.220906	0	0
0.220940	0	0
0.220976	0	0
0.221010	0	0
0.221046	0	0
0.221080	0	0
0.221115	0	0
0.221155	0	0
0.221190	0	0
0.221225	0	0
0.221260	0	0
0.221295	0	0
0.221330	0	0
0.221367	0	0
0.221402	0	0
0.221437	0	0
0.221472	0	0
0.221507	0	0
0.221542	0	0
0.221577	0	0
0.221613	0	0
0.221648	0	0
0.221683	0	0
0.221718	0	0
0.221753	0	0
0.221788	0	0
0.221823	0	0
0.221858	0	0
0.221894	0	0
0.221929	0	0
0.221964	0	0
0.221999	0	0
0.222034	0	0
0.222069	0	0
0.222104	0	0
0.222139	0	0
0.222174	0	0
0.222209	0	0
0.222245	0	0
0.222279	0	0
0.222319	0	0
0.222354	0	0
0.222390	0	0
0.222424	0	0
0.222460	0	0
0.222495	0	0
0.222530	0	0
0.222564	0	0
0.222600	0	0
0.222635	0	0
0.222670	0	0
0.222704	0	0
0.222740	0	0
0.222775	0	0
0.222810	0	0
0.222845	0	0
0.222881	0	0
0.222916	0	0
0.222951	0	0
0.222986	0	0
0.223021	0	0
0.223056	0	0
0.223091	0	0
0.223126	0	0
0.223160	0	0
0.223195	0	0
0.223231	0	0
0.223266	0	0
0.223300	0	0
0.223335	0	0
0.223371	0	0
0.223406	0	0
0.223456	0	0
0.223495	0	0
0.223530	0	0
0.223565	0	0
0.223600	0	0
0.223635	0	0
0.223671	0	0
0.223706	0	0
0.223741	0	0
0.223776	0	0
0.223811	0	0
0.223846	0	0
0.223881	0	0
0.223916	0	0
0.223951	0	0
0.223988	0	0
0.224023	0	0
0.224057	0	0
0.224093	0	0
0.224128	0	0
0.224163	0	0
0.224198	0	0
0.224233	0	0
0.224268	0	0
0.224304	0	0
0.224339	0	0
0.224374	0	0
0.224408	0	0
0.224444	0	0
0.224479	0	0
0.224514	0	0
0.224549	0	0
0.224585	0	0
0.224620	0	0
0.224659	0	0
0.224694	0	0
0.224729	0	0
0.224764	0	0
0.224800	0	0
0.224835	0	0
0.224870	0	0
0.224904	0	0
0.224940	0	0
0.224975	0	0
0.225010	0	0
0.225044	0	0
0.225081	0	0
0.225115	0	0
0.225150	0	0
0.225186	0	0
0.225221	0	0
0.225255	0	0
0.225290	0	0
0.225326	0	0
0.225361	0	0
0.225396	0	0
0.225430	0	0
0.225465	0	0
0.225500	0	0
0.225535	0	0
0.225570	0	0
0.225605	0	0
0.225640	0	0
0.225675	0	0
0.225710	0	0
0.225745	0	0
0.225780	0	0
0.225818	0	0
0.225853	0	0
0.225888	0	0
0.225923	0	0
0.225958	0	0
0.225993	0	0
0.226028	0	0
0.226064	0	0
0.226099	0	0
0.226134	0	0
0.226169	0	0
0.226204	0	0
0.226239	0	0
0.226274	0	0
0.226309	0	0
0.226345	0	0
0.226379	0	0
0.226414	0	0
0.226449	0	0
0.226485	0	0
0.226519	0	0
0.226571	0	0
0.226607	0	0
0.226641	0	0
0.226676	0	0
0.226711	0	0
0.226746	0	0
0.226781	0	0
0.226816	0	0
0.226850	0	0
0.226885	0	0
0.226921	0	0
0.226955	0	0
0.226994	0	0
0.227029	0	0
0.227064	0	0
0.227099	0	0
0.227134	0	0
0.227170	0	0
0.227205	0	0
0.227240	0	0
0.227275	0	0
0.227310	0	0
0.227345	0	0
0.227380	0	0
0.227416	0	0
0.227450	0	0
0.227485	0	0
0.227520	0	0
0.227556	0	0
0.227591	0	0
0.227699	0	0
0.227736	0	0
0.227771	0	0
0.227806	0	0
0.227840	0	0
0.227876	0	0
0.227911	0	0
0.227946	0	0
0.227980	0	0
0.228015	0	0
0.228050	0	0
0.228086	0	0
0.228120	0	0
0.228155	0	0
0.228190	0	0
0.228230	0	0
0.228265	0	0
0.228300	0	0
0.228335	0	0
0.228370	0	0
0.228406	0	0
0.228440	0	0
0.228475	0	0
0.228510	0	0
0.228546	0	0
0.228580	0	0
0.228616	0	0
0.228651	0	0
0.228685	0	0
0.228720	0	0
0.228755	0	0
0.228791	0	0
0.228825	0	0
0.228860	0	0
0.228895	0	0
0.228931	0	0
0.228966	0	0
0.229000	0	0
0.229035	0	0
0.229070	0	0
0.229105	0	0
0.229140	0	0
0.229174	0	0
0.229211	0	0
0.229246	0	0
0.229280	0	0
0.229316	0	0
0.229351	0	0
0.229389	0	0
0.229425	0	0
0.229459	0	0
0.229495	0	0
0.229529	0	0
0.229565	0	0
0.229600	0	0
0.229635	0	0
0.229670	0	0
0.229704	0	0
0.229739	0	0
0.229774	0	0
0.229809	0	0
0.229844	0	0
0.229879	0	0
0.229914	0	0
0.229949	0	0
0.229984	0	0
0.230019	0	0
0.230062	0	0
0.230098	0	0
0.230132	0	0
0.230167	0	0
0.230202	0	0
0.230236	0	0
0.230272	0	0
0.230307	0	0
0.230341	0	0
0.230376	0	0
0.230411	0	0
0.230445	0	0
0.230480	0	0
0.230515	0	0
0.230554	0	0
0.230589	0	0
0.230624	0	0
0.230659	0	0
0.230694	0	0
0.230729	0	0
0.230764	0	0
0.230799	0	0
0.230834	0	0
0.230869	0	0
0.230903	0	0
0.230939	0	0
0.230974	0	0
0.231010	0	0
0.231047	0	0
0.231086	0	0
0.231123	0	0
0.231161	0	0
0.231197	0	0
0.231233	0	0
0.231269	0	0
0.231308	0	0
0.231344	0	0
0.231381	0	0
0.231417	0	0
0.231453	0	0
0.231487	0	0
0.231522	0	0
0.231557	0	0
0.231592	0	0
0.231627	0	0
0.231661	0	0
0.231696	0	0
0.231735	0	0
0.231770	0	0
0.231807	0	0
0.231842	0	0
0.231877	0	0
0.231912	0	0
0.231947	0	0
0.231981	0	0
0.232016	0	0
0.232051	0	0
0.232086	0	0
0.232121	0	0
0.232155	0	0
0.232190	0	0
0.232225	0	0
0.232260	0	0
0.232295	0	0
0.232329	0	0
0.232364	0	0
0.232400	0	0
0.232434	0	0
0.232469	0	0
0.232504	0	0
0.232540	0	0
0.232575	0	0
0.232611	0	0
0.232646	0	0
0.232682	0	0
0.232718	0	0
0.232753	0	0
0.232787	0	0
0.232823	0	0
0.232858	0	0
0.232896	0	0
0.232931	0	0
0.232966	0	0
0.233001	0	0
0.233036	0	0
0.233070	0	0
0.233105	0	0
0.233140	0	0
0.233174	0	0
0.233210	0	0
0.233245	0	0
0.233280	0	0
0.233315	0	0
0.233350	0	0
0.233385	0	0
0.233419	0	0
0.233454	0	0
0.233489	0	0
0.233524	0	0
0.233559	0	0
0.233594	0	0
0.233629	0	0
0.233665	0	0
0.233701	0	0
0.233736	0	0
0.233772	0	0
0.233808	0	0
0.233843	0	0
0.233879	0	0
0.233915	0	0
0.233949	0	0
0.233984	0	0
0.234019	0	0
0.234058	0	0
0.234094	0	0
0.234128	0	0
0.234164	0	0
0.234198	0	0
0.234234	0	0
0.234269	0	0
0.234304	0	0
0.234339	0	0
0.234376	0	0
0.234411	0	0
0.234446	0	0
0.234481	0	0
0.234515	0	0
0.234550	0	0
0.234586	0	0
0.234620	0	0
0.234656	0	0
0.234691	0	0
0.234726	0	0
0.234760	0	0
0.234796	0	0
0.234831	0	0
0.234866	0	0
0.234901	0	0
0.234935	0	0
0.234970	0	0
0.235005	0	0
0.235041	0	0
0.235076	0	0
0.235111	0	0
0.235145	0	0
0.235181	0	0
0.235220	0	0
0.235255	0	0
0.235290	0	0
0.235325	0	0
0.235360	0	0
0.235395	0	0
0.235430	0	0
0.235465	0	0
0.235499	0	0
0.235535	0	0
0.235570	0	0
0.235605	0	0
0.235640	0	0
0.235675	0	0
0.235710	0	0
0.235745	0	0
0.235780	0	0
0.235816	0	0
0.235850	0	0
0.235885	0	0
0.235921	0	0
0.235956	0	0
0.235990	0	0
0.236025	0	0
0.236061	0	0
0.236096	0	0
0.236130	0	0
0.236165	0	0
0.236201	0	0
0.236235	0	0
0.236270	0	0
0.236305	0	0
0.236340	0	0
0.236375	0	0
0.236415	0	0
0.236450	0	0
0.236485	0	0
0.236520	0	0
0.236555	0	0
0.236590	0	0
0.236625	0	0
0.236660	0	0
0.236695	0	0
0.236730	0	0
0.236765	0	0
0.236800	0	0
0.236835	0	0
0.236869	0	0
0.236904	0	0
0.236978	0	0
0.237015	0	0
0.237050	0	0
0.237085	0	0
0.237120	0	0
0.237155	0	0
0.237191	0	0
0.237226	0	0
0.237261	0	0
0.237296	0	0
0.237331	0	0
0.237365	0	0
0.237400	0	0
0.237436	0	0
0.237471	0	0
0.237506	0	0
0.237541	0	0
0.237576	0	0
0.237616	0	0
0.237650	0	0
0.237686	0	0
0.237721	0	0
0.237756	0	0
0.237791	0	0
0.237825	0	0
0.237861	0	0
0.237895	0	0
0.237931	0	0
0.237966	0	0
0.238001	0	0
0.238036	0	0
0.238071	0	0
0.238106	0	0
0.238140	0	0
0.238176	0	0
0.238210	0	0
0.238246	0	0
0.238280	0	0
0.238316	0	0
0.238351	0	0
0.238386	0	0
0.238421	0	0
0.238456	0	0
0.238491	0	0
0.238526	0	0
0.238561	0	0
0.238596	0	0
0.238631	0	0
0.238666	0	0
0.238701	0	0
0.238736	0	0
0.238774	0	0
0.238810	0	0
0.238845	0	0
0.238880	0	0
0.238915	0	0
0.238950	0	0
0.238985	0	0
0.239020	0	0
0.239055	0	0
0.239091	0	0
0.239125	0	0
0.239160	0	0
0.239196	0	0
0.239231	0	0
0.239266	0	0
0.239300	0	0
0.239336	0	0
0.239371	0	0
0.239406	0	0
0.239440	0	0
0.239476	0	0
0.239511	0	0
0.239547	0	0
0.239582	0	0
0.239617	0	0
0.239652	0	0
0.239687	0	0
0.239722	0	0
0.239757	0	0
0.239793	0	0
0.239827	0	0
0.239862	0	0
0.239897	0	0
0.239936	0	0
0.239971	0	0
0.240006	0	0
0.240041	0	0
0.240076	0	0
0.240111	0	0
0.240145	0	0
0.240180	0	0
0.240215	0	0
0.240250	0	0
0.240285	0	0
0.240320	0	0
0.240355	0	0
0.240390	0	0
0.240425	0	0
0.240460	0	0
0.240496	0	0
0.240530	0	0
0.240565	0	0
0.240601	0	0
0.240636	0	0
0.240670	0	0
0.240705	0	0
0.240741	0	0
0.240776	0	0
0.240811	0	0
0.240845	0	0
0.240881	0	0
0.240915	0	0
0.240950	0	0
0.240985	0	0
0.241020	0	0
0.241055	0	0
0.241094	0	0
0.241129	0	0
0.241164	0	0
0.241199	0	0
0.241234	0	0
0.241269	0	0
0.241304	0	0
0.241339	0	0
0.241375	0	0
0.241410	0	0
0.241445	0	0
0.241480	0	0
0.241515	0	0
0.241550	0	0
0.241585	0	0
0.241621	0	0
0.241655	0	0
0.241690	0	0
0.241725	0	0
0.241761	0	0
0.241796	0	0
0.241830	0	0
0.241865	0	0
0.241900	0	0
0.241935	0	0
0.241970	0	0
0.242006	0	0
0.242041	0	0
0.242076	0	0
0.242111	0	0
0.242147	0	0
0.242183	0	0
0.242218	0	0
0.242257	0	0
0.242292	0	0
0.242326	0	0
0.242361	0	0
0.242396	0	0
0.242431	0	0
0.242466	0	0
0.242502	0	0
0.242537	0	0
0.242572	0	0
0.242608	0	0
0.242643	0	0
0.242679	0	0
0.242713	0	0
0.242749	0	0
0.242784	0	0
0.242819	0	0
0.242854	0	0
0.242890	0	0
0.242924	0	0
0.242960	0	0
0.242994	0	0
0.243029	0	0
0.243064	0	0
0.243099	0	0
0.243134	0	0
0.243169	0	0
0.243204	0	0
0.243239	0	0
0.243275	0	0
0.243309	0	0
0.243345	0	0
0.243379	0	0
0.243418	0	0
0.243454	0	0
0.243489	0	0
0.243524	0	0
0.243559	0	0
0.243594	0	0
0.243799	0	0
0.243836	0	0
0.243871	0	0
0.243906	0	0
0.243941	0	0
0.243975	0	0
0.244010	0	0
0.244045	0	0
0.244080	0	0
0.244115	0	0
0.244150	0	0
0.244185	0	0
0.244220	0	0
0.244255	0	0
0.244290	0	0
0.244325	0	0
0.244360	0	0
0.244395	0	0
0.244430	0	0
0.244465	0	0
0.244500	0	0
0.244535	0	0
0.244571	0	0
0.244605	0	0
0.244640	0	0
0.244676	0	0
0.244711	0	0
0.244750	0	0
0.244784	0	0
0.244819	0	0
0.244854	0	0
0.244891	0	0
0.244926	0	0
0.244961	0	0
0.244996	0	0
0.245031	0	0
0.245065	0	0
0.245100	0	0
0.245135	0	0
0.245170	0	0
0.245205	0	0
0.245240	0	0
0.245275	0	0
0.245310	0	0
0.245345	0	0
0.245380	0	0
0.245415	0	0
0.245450	0	0
0.245484	0	0
0.245520	0	0
0.245554	0	0
0.245589	0	0
0.245624	0	0
0.245867	0	0
0.245903	0	0
0.245937	0	0
0.245972	0	0
0.246007	0	0
0.246042	0	0
0.246077	0	0
0.246115	0	0
0.246150	0	0
0.246185	0	0
0.246221	0	0
0.246255	0	0
0.246290	0	0
0.246325	0	0
0.246360	0	0
0.246395	0	0
0.246430	0	0
0.246465	0	0
0.246500	0	0
0.246535	0	0
0.246570	0	0
0.246605	0	0
0.246640	0	0
0.246675	0	0
0.246710	0	0
0.246745	0	0
0.246780	0	0
0.246815	0	0
0.246850	0	0
0.246885	0	0
0.246920	0	0
0.246955	0	0
0.246990	0	0
0.247025	0	0
0.247060	0	0
0.247095	0	0
0.247130	0	0
0.247165	0	0
0.247200	0	0
0.247235	0	0
0.247273	0	0
0.247308	0	0
0.247342	0	0
0.247377	0	0
0.247412	0	0
0.247447	0	0
0.247482	0	0
0.247517	0	0
0.247551	0	0
0.247586	0	0
0.247621	0	0
0.247677	0	0
0.247713	0	0
0.247749	0	0
0.247784	0	0
0.247819	0	0
0.247854	0	0
0.247889	0	0
0.247924	0	0
0.247960	0	0
0.247994	0	0
0.248029	0	0
0.248065	0	0
0.248100	0	0
0.248135	0	0
0.248170	0	0
0.248204	0	0
0.248240	0	0
0.248275	0	0
0.248310	0	0
0.248345	0	0
0.248380	0	0
0.248415	0	0
0.248454	0	0
0.248489	0	0
0.248524	0	0
0.248560	0	0
0.248595	0	0
0.248630	0	0
0.248665	0	0
0.248700	0	0
0.248735	0	0
0.248770	0	0
0.248805	0	0
0.248840	0	0
0.248875	0	0
0.248910	0	0
0.248945	0	0
0.248980	0	0
0.249015	0	0
0.249050	0	0
0.249085	0	0
0.249120	0	0
0.249155	0	0
0.249190	0	0
0.249225	0	0
0.249260	0	0
0.249295	0	0
0.249330	0	0
0.249365	0	0
0.249400	0	0
0.249435	0	0
0.249471	0	0
0.249505	0	0
0.249541	0	0
0.249576	0	0
0.249615	0	0
0.249649	0	0
0.249685	0	0
0.249720	0	0
0.249755	0	0
0.249790	0	0
0.249825	0	0
0.249860	0	0
0.249895	0	0
0.249930	0	0
0.249965	0	0
0.250000	0	0
0.250035	0	0
0.250070	0	0
0.250105	0	0
0.250140	0	0
0.250175	0	0
0.250210	0	0
0.250247	0	0
0.250282	0	0
0.250316	0	0
0.250351	0	0
0.250386	0	0
0.250421	0	0
0.250456	0	0
0.250491	0	0
0.250526	0	0
0.250560	0	0
0.250596	0	0
0.250631	0	0
0.250666	0	0
0.250701	0	0
0.250736	0	0
0.250775	0	0
0.250809	0	0
0.250845	0	0
0.250880	0	0
0.250915	0	0
0.250950	0	0
0.250984	0	0
0.251020	0	0
0.251055	0	0
0.251090	0	0
0.251125	0	0
0.251160	0	0
0.251195	0	0
0.251230	0	0
0.251265	0	0
0.251300	0	0
0.251335	0	0
0.251370	0	0
0.251405	0	0
0.251440	0	0
0.251475	0	0
0.251510	0	0
0.251545	0	0
0.251580	0	0
0.251728	0	0
0.251765	0	0
0.251800	0	0
0.251835	0	0
0.251870	0	0
0.251905	0	0
0.251940	0	0
0.251975	0	0
0.252010	0	0
0.252049	0	0
0.252085	0	0
0.252120	0	0
0.252155	0	0
0.252190	0	0
0.252225	0	0
0.252260	0	0
0.252295	0	0
0.252330	0	0
0.252365	0	0
0.252400	0	0
0.252435	0	0
0.252471	0	0
0.252506	0	0
0.252540	0	0
0.252575	0	0
0.252610	0	0
0.252645	0	0
0.252680	0	0
0.252715	0	0
0.252751	0	0
0.252785	0	0
0.252820	0	0
0.252856	0	0
0.252891	0	0
0.252927	0	0
0.252963	0	0
0.252997	0	0
0.253033	0	0
0.253068	0	0
0.253103	0	0
0.253138	0	0
0.253173	0	0
0.253211	0	0
0.253247	0	0
0.253281	0	0
0.253316	0	0
0.253351	0	0
0.253386	0	0
0.253421	0	0
0.253456	0	0
0.253491	0	0
0.253526	0	0
0.253561	0	0
0.253596	0	0
0.253631	0	0
0.253666	0	0
0.253701	0	0
0.253736	0	0
0.253771	0	0
0.253806	0	0
0.253841	0	0
0.253876	0	0
0.253911	0	0
0.253946	0	0
0.253981	0	0
0.254016	0	0
0.254051	0	0
0.254085	0	0
0.254121	0	0
0.254156	0	0
0.254191	0	0
0.254226	0	0
0.254261	0	0
0.254296	0	0
0.254331	0	0
0.254370	0	0
0.254405	0	0
0.254440	0	0
0.254475	0	0
0.254511	0	0
0.254545	0	0
0.254580	0	0
0.254616	0	0
0.254651	0	0
0.254685	0	0
0.254720	0	0
0.254756	0	0
0.254791	0	0
0.254826	0	0
0.254861	0	0
0.254896	0	0
0.254931	0	0
0.254966	0	0
0.255001	0	0
0.255036	0	0
0.255071	0	0
0.255106	0	0
0.255141	0	0
0.255176	0	0
0.255211	0	0
0.255246	0	0
0.255281	0	0
0.255316	0	0
0.255351	0	0
0.255386	0	0
0.255421	0	0
0.255456	0	0
0.255492	0	0
0.255531	0	0
0.255566	0	0
0.255601	0	0
0.255636	0	0
0.255671	0	0
0.255706	0	0
0.255741	0	0
0.255776	0	0
0.255811	0	0
0.255846	0	0
0.255881	0	0
0.255916	0	0
0.255951	0	0
0.255986	0	0
0.256021	0	0
0.256056	0	0
0.256091	0	0
0.256126	0	0
0.256161	0	0
0.256196	0	0
0.256231	0	0
0.256266	0	0
0.256301	0	0
0.256336	0	0
0.256371	0	0
0.256406	0	0
0.256441	0	0
0.256476	0	0
0.256511	0	0
0.256546	0	0
0.256581	0	0
0.256616	0	0
0.256651	0	0
0.256690	0	0
0.256725	0	0
0.256760	0	0
0.256796	0	0
0.256830	0	0
0.256866	0	0
0.256901	0	0
0.256936	0	0
0.256971	0	0
0.257006	0	0
0.257041	0	0
0.257076	0	0
0.257111	0	0
0.257146	0	0
0.257181	0	0
0.257216	0	0
0.257251	0	0
0.257286	0	0
0.257321	0	0
0.257356	0	0
0.257391	0	0
0.257426	0	0
0.257461	0	0
0.257496	0	0
0.257718	0	0
0.257759	0	0
0.257796	0	0
0.257834	0	0
0.257871	0	0
0.257908	0	0
0.257944	0	0
0.257980	0	0
0.258015	0	0
0.258054	0	0
0.258090	0	0
0.258125	0	0
0.258160	0	0
0.258196	0	0
0.258231	0	0
0.258297	0	0
0.258333	0	0
0.258368	0	0
0.258403	0	0
0.258438	0	0
0.258474	0	0
0.258509	0	0
0.258546	0	0
0.258584	0	0
0.258621	0	0
0.258658	0	0
0.258694	0	0
0.258731	0	0
0.258767	0	0
0.258804	0	0
0.258841	0	0
0.258877	0	0
0.258912	0	0
0.258947	0	0
0.258982	0	0
0.259016	0	0
0.259051	0	0
0.259086	0	0
0.259121	0	0
0.259156	0	0
0.259191	0	0
0.259226	0	0
0.259265	0	0
0.259300	0	0
0.259335	0	0
0.259370	0	0
0.259405	0	0
0.259440	0	0
0.259475	0	0
0.259510	0	0
0.259544	0	0
0.259579	0	0
0.259774	0	0
0.259811	0	0
0.259846	0	0
0.259881	0	0
0.259916	0	0
0.259950	0	0
0.259986	0	0
0.260021	0	0
0.260056	0	0
0.260090	0	0
0.260125	0	0
0.260160	0	0
0.260195	0	0
0.260230	0	0
0.260265	0	0
0.260301	0	0
0.260335	0	0
0.260370	0	0
0.260405	0	0
0.260440	0	0
0.260475	0	0
0.260509	0	0
0.260545	0	0
0.260584	0	0
0.260618	0	0
0.260653	0	0
0.260688	0	0
0.260723	0	0
0.260758	0	0
0.260792	0	0
0.260828	0	0
0.260862	0	0
0.260897	0	0
0.260932	0	0
0.260967	0	0
0.261001	0	0
0.261036	0	0
0.261073	0	0
0.261108	0	0
0.261143	0	0
0.261178	0	0
0.261213	0	0
0.261260	0	0
0.261297	0	0
0.261332	0	0
0.261367	0	0
0.261402	0	0
0.261437	0	0
0.261472	0	0
0.261506	0	0
0.261541	0	0
0.261576	0	0
0.261610	0	0
0.261645	0	0
0.261680	0	0
0.261715	0	0
0.261755	0	0
0.261790	0	0
0.261825	0	0
0.261861	0	0
0.261895	0	0
0.261930	0	0
0.261965	0	0
0.262000	0	0
0.262035	0	0
0.262070	0	0
0.262105	0	0
0.262140	0	0
0.262175	0	0
0.262210	0	0
0.262246	0	0
0.262280	0	0
0.262315	0	0
0.262351	0	0
0.262385	0	0
0.262420	0	0
0.262455	0	0
0.262490	0	0
0.262525	0	0
0.262560	0	0
0.262595	0	0
0.262629	0	0
0.262664	0	0
0.262699	0	0
0.262734	0	0
0.262770	0	0
0.262804	0	0
0.262840	0	0
0.262874	0	0
0.262912	0	0
0.262948	0	0
0.262983	0	0
0.263017	0	0
0.263052	0	0
0.263087	0	0
0.263121	0	0
0.263156	0	0
0.263191	0	0
0.263225	0	0
0.263260	0	0
0.263295	0	0
0.263330	0	0
0.263365	0	0
0.263399	0	0
0.263434	0	0
0.263469	0	0
0.263504	0	0
0.263540	0	0
0.263574	0	0
0.263610	0	0
0.263646	0	0
0.263681	0	0
0.263716	0	0
0.263751	0	0
0.263785	0	0
0.263820	0	0
0.263855	0	0
0.263890	0	0
0.263925	0	0
0.263960	0	0
0.263995	0	0
0.264030	0	0
0.264068	0	0
0.264103	0	0
0.264138	0	0
0.264172	0	0
0.264207	0	0
0.264242	0	0
0.264276	0	0
0.264311	0	0
0.264346	0	0
0.264380	0	0
0.264416	0	0
0.264451	0	0
0.264485	0	0
0.264521	0	0
0.264555	0	0
0.264590	0	0
0.264625	0	0
0.264660	0	0
0.264695	0	0
0.264730	0	0
0.264765	0	0
0.264800	0	0
0.264836	0	0
0.264870	0	0
0.264905	0	0
0.264940	0	0
0.264975	0	0
0.265010	0	0
0.265045	0	0
0.265079	0	0
0.265114	0	0
0.265149	0	0
0.265184	0	0
0.265223	0	0
0.265258	0	0
0.265293	0	0
0.265327	0	0
0.265362	0	0
0.265397	0	0
0.265432	0	0
0.265467	0	0
0.265502	0	0
0.265536	0	0
0.265571	0	0
0.265606	0	0
0.265641	0	0
0.265676	0	0
0.265711	0	0
0.265746	0	0
0.265780	0	0
0.265816	0	0
0.265850	0	0
0.265885	0	0
0.265920	0	0
0.265955	0	0
0.265991	0	0
0.266025	0	0
0.266060	0	0
0.266095	0	0
0.266130	0	0
0.266165	0	0
0.266201	0	0
0.266236	0	0
0.266271	0	0
0.266306	0	0
0.266340	0	0
0.266378	0	0
0.266413	0	0
0.266448	0	0
0.266484	0	0
0.266519	0	0
0.266554	0	0
0.266589	0	0
0.266624	0	0
0.266659	0	0
0.266695	0	0
0.266729	0	0
0.266764	0	0
0.266799	0	0
0.266834	0	0
0.266870	0	0
0.266904	0	0
0.266940	0	0
0.266975	0	0
0.267010	0	0
0.267045	0	0
0.267080	0	0
0.267114	0	0
0.267150	0	0
0.267184	0	0
0.267219	0	0
0.267254	0	0
0.267289	0	0
0.267324	0	0
0.267359	0	0
0.267394	0	0
0.267428	0	0
0.267464	0	0
0.267499	0	0
0.267538	0	0
0.267573	0	0
0.267608	0	0
0.267642	0	0
0.267678	0	0
0.267713	0	0
0.267747	0	0
0.267782	0	0
0.267817	0	0
0.267851	0	0
0.267886	0	0
0.267921	0	0
0.267956	0	0
0.267991	0	0
0.268025	0	0
0.268060	0	0
0.268095	0	0
0.268130	0	0
0.268165	0	0
0.268200	0	0
0.268235	0	0
0.268270	0	0
0.268305	0	0
0.268340	0	0
0.268374	0	0
0.268409	0	0
0.268444	0	0
0.268479	0	0
0.268514	0	0
0.268549	0	0
0.268584	0	0
0.268619	0	0
0.268654	0	0
0.268692	0	0
0.268727	0	0
0.268784	0	0
0.268820	0	0
0.268855	0	0
0.268890	0	0
0.268926	0	0
0.268960	0	0
0.268995	0	0
0.269030	0	0
0.269065	0	0
0.269101	0	0
0.269135	0	0
0.269170	0	0
0.269206	0	0
0.269241	0	0
0.269276	0	0
0.269312	0	0
0.269346	0	0
0.269381	0	0
0.269416	0	0
0.269451	0	0
0.269486	0	0
0.269521	0	0
0.269556	0	0
0.269591	0	0
0.269626	0	0
0.269661	0	0
0.269697	0	0
0.269731	0	0
0.269766	0	0
0.269801	0	0
0.269836	0	0
0.269875	0	0
0.269910	0	0
0.269946	0	0
0.269981	0	0
0.270016	0	0
0.270051	0	0
0.270086	0	0
0.270121	0	0
0.270156	0	0
0.270191	0	0
0.270226	0	0
0.270261	0	0
0.270295	0	0
0.270331	0	0
0.270365	0	0
0.270400	0	0
0.270435	0	0
0.270470	0	0
0.270505	0	0
0.270540	0	0
0.270575	0	0
0.270610	0	0
0.270645	0	0
0.270680	0	0
0.270716	0	0
0.270750	0	0
0.270785	0	0
0.270820	0	0
0.270856	0	0
0.270891	0	0
0.270925	0	0
0.270960	0	0
0.270995	0	0
0.271036	0	0
0.271070	0	0
0.271106	0	0
0.271141	0	0
0.271176	0	0
0.271210	0	0
0.271245	0	0
0.271280	0	0
0.271315	0	0
0.271352	0	0
0.271387	0	0
0.271422	0	0
0.271456	0	0
0.271491	0	0
0.271526	0	0
0.271561	0	0
0.271595	0	0
0.271631	0	0
0.271665	0	0
0.271700	0	0
0.271736	0	0
0.271771	0	0
0.271805	0	0
0.271840	0	0
0.271875	0	0
0.271910	0	0
0.271945	0	0
0.271980	0	0
0.272014	0	0
0.272050	0	0
0.272084	0	0
0.272120	0	0
0.272155	0	0
0.272193	0	0
0.272227	0	0
0.272262	0	0
0.272297	0	0
0.272332	0	0
0.272367	0	0
0.272401	0	0
0.272436	0	0
0.272471	0	0
0.272507	0	0
0.272541	0	0
0.272576	0	0
0.272611	0	0
0.272646	0	0
0.272681	0	0
0.272716	0	0
0.272751	0	0
0.272786	0	0
0.272821	0	0
0.272856	0	0
0.272891	0	0
0.272925	0	0
0.272960	0	0
0.272995	0	0
0.273031	0	0
0.273065	0	0
0.273100	0	0
0.273135	0	0
0.273170	0	0
0.273205	0	0
0.273240	0	0
0.273275	0	0
0.273310	0	0
0.273345	0	0
0.273383	0	0
0.273418	0	0
0.273453	0	0
0.273487	0	0
0.273522	0	0
0.273557	0	0
0.273592	0	0
0.273627	0	0
0.273661	0	0
0.273696	0	0
0.273731	0	0
0.273765	0	0
0.273801	0	0
0.273835	0	0
0.273870	0	0
0.273907	0	0
0.273942	0	0
0.273976	0	0
0.274011	0	0
0.274046	0	0
0.274081	0	0
0.274116	0	0
0.274151	0	0
0.274186	0	0
0.274220	0	0
0.274255	0	0
0.274290	0	0
0.274325	0	0
0.274360	0	0
0.274395	0	0
0.274430	0	0
0.274465	0	0
0.274500	0	0
0.274538	0	0
0.274573	0	0
0.274608	0	0
0.274643	0	0
0.274678	0	0
0.274713	0	0
0.274748	0	0
0.274783	0	0
0.274818	0	0
0.274852	0	0
0.274888	0	0
0.274923	0	0
0.274958	0	0
0.274993	0	0
0.275028	0	0
0.275063	0	0
0.275098	0	0
0.275133	0	0
0.275168	0	0
0.275203	0	0
0.275238	0	0
0.275272	0	0
0.275308	0	0
0.275343	0	0
0.275378	0	0
0.275412	0	0
0.275447	0	0
0.275482	0	0
0.275516	0	0
0.275551	0	0
0.275586	0	0
0.275730	0	0
0.275766	0	0
0.275805	0	0
0.275840	0	0
0.275875	0	0
0.275910	0	0
0.275945	0	0
0.275980	0	0
0.276015	0	0
0.276049	0	0
0.276085	0	0
0.276120	0	0
0.276155	0	0
0.276190	0	0
0.276225	0	0
0.276260	0	0
0.276295	0	0
0.276331	0	0
0.276366	0	0
0.276400	0	0
0.276435	0	0
0.276471	0	0
0.276506	0	0
